ProductID,ProductName,Category,Type,Price,Stock,LeadTime,ManagedBy,Brand,Description
tRzt-0585,Sony OnePlus Nord,Smartphone,Smartphone,51.17,19,7,UE,Sony,The Sony OnePlus Nord by Sony combines quality and innovation.
DQJd-1922,HarperCollins Levi's Jeans,Clothing,Clothing,623.76,75,9,UE,HarperCollins,The HarperCollins Levi's Jeans by HarperCollins combines quality and innovation.
qFva-4527,Logitech 1984,Books,Books,955.14,169,2,UE,Logitech,The Logitech 1984 by Logitech combines quality and innovation.
mMUy-1443,Simon & Schuster NERF Blaster,Toy,Toy,781.76,14,7,UE,Simon & Schuster,The Simon & Schuster NERF Blaster by Simon & Schuster combines quality and innovation.
QJQK-4186,Levi's The Silent Patient,Books,Books,202.84,22,6,IT,Levi's,The Levi's The Silent Patient by Levi's combines quality and innovation.
EDYh-4344,Sony Wayfair Sofa,Furniture,Furniture,385.83,140,2,IT,Sony,The Sony Wayfair Sofa by Sony combines quality and innovation.
zvtO-3931,Random House The Silent Patient,Books,Books,190.52,145,13,UE,Random House,The Random House The Silent Patient by Random House combines quality and innovation.
xRZj-4430,Amazon iPhone 14,Smartphone,Smartphone,491.6,66,3,IT,Amazon,The Amazon iPhone 14 by Amazon combines quality and innovation.
GDVl-1713,Wayfair Galaxy S22,Smartphone,Smartphone,791.32,187,13,UE,Wayfair,The Wayfair Galaxy S22 by Wayfair combines quality and innovation.
uysy-6871,CB2 Bookshelf Unit,Furniture,Furniture,473.94,3,1,IT,CB2,The CB2 Bookshelf Unit by CB2 combines quality and innovation.
MFef-9695,Apple Dune,Books,Books,623.9,183,14,UE,Apple,The Apple Dune by Apple combines quality and innovation.
XbjP-4602,Fisher-Price Pixel 7,Smartphone,Smartphone,707.25,89,5,UE,Fisher-Price,The Fisher-Price Pixel 7 by Fisher-Price combines quality and innovation.
RdRr-5024,H&M IKEA MALM Bed,Furniture,Furniture,739.39,196,9,UE,H&M,The H&M IKEA MALM Bed by H&M combines quality and innovation.
XATM-5947,Mattel Zara T-Shirt,Clothing,Clothing,75.65,40,5,IT,Mattel,The Mattel Zara T-Shirt by Mattel combines quality and innovation.
TrcG-4787,Pottery Barn Nike Hoodie,Clothing,Clothing,675.08,190,13,IT,Pottery Barn,The Pottery Barn Nike Hoodie by Pottery Barn combines quality and innovation.
rPze-7646,IKEA Wayfair Sofa,Furniture,Furniture,518.04,76,5,IT,IKEA,The IKEA Wayfair Sofa by IKEA combines quality and innovation.
zDUw-1995,CB2 Playmobil Castle,Toy,Toy,554.52,81,11,UE,CB2,The CB2 Playmobil Castle by CB2 combines quality and innovation.
FhHn-2564,HarperCollins Nike Hoodie,Clothing,Clothing,100.18,39,1,IT,HarperCollins,The HarperCollins Nike Hoodie by HarperCollins combines quality and innovation.
Xclj-8756,Bloomsbury Adidas Tracksuit,Clothing,Clothing,224.17,178,14,UE,Bloomsbury,The Bloomsbury Adidas Tracksuit by Bloomsbury combines quality and innovation.
PFkx-4479,Sony Playmobil Castle,Toy,Toy,937.28,152,12,UE,Sony,The Sony Playmobil Castle by Sony combines quality and innovation.
brLD-5689,Random House Nike Hoodie,Clothing,Clothing,630.93,106,11,IT,Random House,The Random House Nike Hoodie by Random House combines quality and innovation.
sqhO-8602,IKEA NERF Blaster,Toy,Toy,999.83,188,9,IT,IKEA,The IKEA NERF Blaster by IKEA combines quality and innovation.
kPHw-0743,Amazon 1984,Books,Books,213.42,143,7,UE,Amazon,The Amazon 1984 by Amazon combines quality and innovation.
wRat-0190,Simon & Schuster Desk Lamp,Furniture,Furniture,207.34,11,2,UE,Simon & Schuster,The Simon & Schuster Desk Lamp by Simon & Schuster combines quality and innovation.
bVJD-5215,Pottery Barn IKEA MALM Bed,Furniture,Furniture,339.18,145,9,IT,Pottery Barn,The Pottery Barn IKEA MALM Bed by Pottery Barn combines quality and innovation.
jVyD-4111,Lego Ashley Dining Table,Furniture,Furniture,943.9,134,10,UE,Lego,The Lego Ashley Dining Table by Lego combines quality and innovation.
moQj-1894,Fisher-Price Bookshelf Unit,Furniture,Furniture,370.06,195,4,IT,Fisher-Price,The Fisher-Price Bookshelf Unit by Fisher-Price combines quality and innovation.
Zggc-7274,Sony Zara T-Shirt,Clothing,Clothing,265.52,82,6,UE,Sony,The Sony Zara T-Shirt by Sony combines quality and innovation.
RSBK-0014,Mattel Ashley Dining Table,Furniture,Furniture,610.46,91,13,UE,Mattel,The Mattel Ashley Dining Table by Mattel combines quality and innovation.
RpkB-0971,Nike The Silent Patient,Books,Books,419.35,1,10,IT,Nike,The Nike The Silent Patient by Nike combines quality and innovation.
EEuk-2956,Bose Lego City,Toy,Toy,245.32,110,4,IT,Bose,The Bose Lego City by Bose combines quality and innovation.
RZSn-2408,Logitech Xiaomi Redmi,Smartphone,Smartphone,861.42,83,2,UE,Logitech,The Logitech Xiaomi Redmi by Logitech combines quality and innovation.
zZxc-4220,Adidas Dune,Books,Books,829.57,121,4,IT,Adidas,The Adidas Dune by Adidas combines quality and innovation.
AggZ-5216,Puma The Silent Patient,Books,Books,763.31,114,7,UE,Puma,The Puma The Silent Patient by Puma combines quality and innovation.
YKav-8952,Penguin iPhone 14,Smartphone,Smartphone,685.72,163,5,IT,Penguin,The Penguin iPhone 14 by Penguin combines quality and innovation.
oOQO-6573,Apple Xiaomi Redmi,Smartphone,Smartphone,694.38,121,10,IT,Apple,The Apple Xiaomi Redmi by Apple combines quality and innovation.
htjj-6736,Puma IKEA MALM Bed,Furniture,Furniture,562.49,75,13,IT,Puma,The Puma IKEA MALM Bed by Puma combines quality and innovation.
nQre-5612,Apple Ashley Dining Table,Furniture,Furniture,675.94,0,6,IT,Apple,The Apple Ashley Dining Table by Apple combines quality and innovation.
dPBh-9167,Sony Zara T-Shirt,Clothing,Clothing,745.32,22,4,IT,Sony,The Sony Zara T-Shirt by Sony combines quality and innovation.
IBxm-9765,CB2 Levi's Jeans,Clothing,Clothing,128.5,193,4,UE,CB2,The CB2 Levi's Jeans by CB2 combines quality and innovation.
QwZW-9093,Anker Dune,Books,Books,449.12,106,2,IT,Anker,The Anker Dune by Anker combines quality and innovation.
EpNv-2288,Fisher-Price To Kill a Mockingbird,Books,Books,286.96,47,1,UE,Fisher-Price,The Fisher-Price To Kill a Mockingbird by Fisher-Price combines quality and innovation.
QYxJ-1229,Simon & Schuster Xiaomi Redmi,Smartphone,Smartphone,572.06,84,5,UE,Simon & Schuster,The Simon & Schuster Xiaomi Redmi by Simon & Schuster combines quality and innovation.
zmxx-0815,Playmobil Barbie Dreamhouse,Toy,Toy,671.04,58,2,UE,Playmobil,The Playmobil Barbie Dreamhouse by Playmobil combines quality and innovation.
IlHh-0138,Bose The Silent Patient,Books,Books,784.25,51,6,IT,Bose,The Bose The Silent Patient by Bose combines quality and innovation.
PUGR-6526,Bose Playmobil Castle,Toy,Toy,820.07,67,12,UE,Bose,The Bose Playmobil Castle by Bose combines quality and innovation.
VCeK-9477,Zara NERF Blaster,Toy,Toy,76.12,90,8,UE,Zara,The Zara NERF Blaster by Zara combines quality and innovation.
azIE-3134,Sony Dune,Books,Books,634.96,108,4,UE,Sony,The Sony Dune by Sony combines quality and innovation.
gZoM-6625,Simon & Schuster Ashley Dining Table,Furniture,Furniture,871.47,174,10,IT,Simon & Schuster,The Simon & Schuster Ashley Dining Table by Simon & Schuster combines quality and innovation.
vgNi-6974,Apple NERF Blaster,Toy,Toy,958.04,189,8,UE,Apple,The Apple NERF Blaster by Apple combines quality and innovation.
jbLL-8077,Logitech Barbie Dreamhouse,Toy,Toy,790.29,103,10,UE,Logitech,The Logitech Barbie Dreamhouse by Logitech combines quality and innovation.
YgtI-5985,Amazon Hot Wheels,Toy,Toy,478.95,7,5,IT,Amazon,The Amazon Hot Wheels by Amazon combines quality and innovation.
Jhtt-3445,Wayfair OnePlus Nord,Smartphone,Smartphone,996.59,193,2,UE,Wayfair,The Wayfair OnePlus Nord by Wayfair combines quality and innovation.
ODge-0363,Apple Lego City,Toy,Toy,754.43,5,3,IT,Apple,The Apple Lego City by Apple combines quality and innovation.
Bxnx-4696,Lego To Kill a Mockingbird,Books,Books,91.84,136,3,IT,Lego,The Lego To Kill a Mockingbird by Lego combines quality and innovation.
GQiW-3904,Simon & Schuster Levi's Jeans,Clothing,Clothing,634.94,145,4,UE,Simon & Schuster,The Simon & Schuster Levi's Jeans by Simon & Schuster combines quality and innovation.
HIVV-9896,Sony Pixel 7,Smartphone,Smartphone,869.56,110,9,IT,Sony,The Sony Pixel 7 by Sony combines quality and innovation.
TUOH-9776,Pottery Barn Barbie Dreamhouse,Toy,Toy,154.43,84,13,UE,Pottery Barn,The Pottery Barn Barbie Dreamhouse by Pottery Barn combines quality and innovation.
OTVI-5324,Nike NERF Blaster,Toy,Toy,901.05,57,12,UE,Nike,The Nike NERF Blaster by Nike combines quality and innovation.
uTbz-8296,Random House Dune,Books,Books,579.78,21,11,UE,Random House,The Random House Dune by Random House combines quality and innovation.
QveW-7248,Playmobil Nike Hoodie,Clothing,Clothing,812.54,86,1,UE,Playmobil,The Playmobil Nike Hoodie by Playmobil combines quality and innovation.
Rwfj-9739,Puma To Kill a Mockingbird,Books,Books,64.9,181,3,IT,Puma,The Puma To Kill a Mockingbird by Puma combines quality and innovation.
tOvz-1959,Playmobil The Silent Patient,Books,Books,682.47,89,6,IT,Playmobil,The Playmobil The Silent Patient by Playmobil combines quality and innovation.
GMgX-1650,Sony Levi's Jeans,Clothing,Clothing,164.81,89,6,UE,Sony,The Sony Levi's Jeans by Sony combines quality and innovation.
Cebd-7868,Logitech NERF Blaster,Toy,Toy,493.5,48,4,UE,Logitech,The Logitech NERF Blaster by Logitech combines quality and innovation.
EkHz-0472,Anker Atomic Habits,Books,Books,970.95,19,4,IT,Anker,The Anker Atomic Habits by Anker combines quality and innovation.
laMx-7115,Levi's Ashley Dining Table,Furniture,Furniture,80.83,65,6,UE,Levi's,The Levi's Ashley Dining Table by Levi's combines quality and innovation.
HcAs-3017,Mattel Bookshelf Unit,Furniture,Furniture,26.41,166,8,IT,Mattel,The Mattel Bookshelf Unit by Mattel combines quality and innovation.
pLgW-1160,West Elm To Kill a Mockingbird,Books,Books,689.94,18,1,UE,West Elm,The West Elm To Kill a Mockingbird by West Elm combines quality and innovation.
UGeS-2329,Anker Adidas Tracksuit,Clothing,Clothing,192.02,102,9,IT,Anker,The Anker Adidas Tracksuit by Anker combines quality and innovation.
yBBG-6049,Pottery Barn Desk Lamp,Furniture,Furniture,233.29,52,10,IT,Pottery Barn,The Pottery Barn Desk Lamp by Pottery Barn combines quality and innovation.
crWR-4682,Mattel Barbie Dreamhouse,Toy,Toy,186.95,169,11,UE,Mattel,The Mattel Barbie Dreamhouse by Mattel combines quality and innovation.
JqjL-1950,HarperCollins Atomic Habits,Books,Books,528.76,175,7,UE,HarperCollins,The HarperCollins Atomic Habits by HarperCollins combines quality and innovation.
CQKw-4385,Simon & Schuster Barbie Dreamhouse,Toy,Toy,920.59,75,11,UE,Simon & Schuster,The Simon & Schuster Barbie Dreamhouse by Simon & Schuster combines quality and innovation.
Vyhu-3024,Nike To Kill a Mockingbird,Books,Books,427.32,123,2,UE,Nike,The Nike To Kill a Mockingbird by Nike combines quality and innovation.
uJFY-5881,West Elm Nike Hoodie,Clothing,Clothing,601.07,21,11,IT,West Elm,The West Elm Nike Hoodie by West Elm combines quality and innovation.
XdmC-5422,CB2 The Silent Patient,Books,Books,316.35,164,10,IT,CB2,The CB2 The Silent Patient by CB2 combines quality and innovation.
raiz-2863,Mattel Bookshelf Unit,Furniture,Furniture,900.06,53,8,UE,Mattel,The Mattel Bookshelf Unit by Mattel combines quality and innovation.
fcpc-3212,Lego Dune,Books,Books,805.84,126,5,IT,Lego,The Lego Dune by Lego combines quality and innovation.
FNzc-5647,Penguin The Silent Patient,Books,Books,813.11,12,11,IT,Penguin,The Penguin The Silent Patient by Penguin combines quality and innovation.
fKpY-4486,Adidas To Kill a Mockingbird,Books,Books,843.49,38,5,IT,Adidas,The Adidas To Kill a Mockingbird by Adidas combines quality and innovation.
BRXT-9065,H&M Pixel 7,Smartphone,Smartphone,158.76,62,13,UE,H&M,The H&M Pixel 7 by H&M combines quality and innovation.
ExOV-7669,Fisher-Price Ashley Dining Table,Furniture,Furniture,331.2,51,3,IT,Fisher-Price,The Fisher-Price Ashley Dining Table by Fisher-Price combines quality and innovation.
jBhb-6649,Nike Barbie Dreamhouse,Toy,Toy,963.18,183,12,IT,Nike,The Nike Barbie Dreamhouse by Nike combines quality and innovation.
fSmP-7740,Amazon Xiaomi Redmi,Smartphone,Smartphone,696.55,62,12,IT,Amazon,The Amazon Xiaomi Redmi by Amazon combines quality and innovation.
KfZP-7497,Pottery Barn Bookshelf Unit,Furniture,Furniture,904.94,69,11,IT,Pottery Barn,The Pottery Barn Bookshelf Unit by Pottery Barn combines quality and innovation.
VpKZ-7706,Mattel Barbie Dreamhouse,Toy,Toy,246.98,176,14,UE,Mattel,The Mattel Barbie Dreamhouse by Mattel combines quality and innovation.
jeZQ-7859,Simon & Schuster Zara T-Shirt,Clothing,Clothing,867.36,67,11,IT,Simon & Schuster,The Simon & Schuster Zara T-Shirt by Simon & Schuster combines quality and innovation.
aUlw-6261,Adidas 1984,Books,Books,98.19,149,14,UE,Adidas,The Adidas 1984 by Adidas combines quality and innovation.
ydeO-7064,Levi's Barbie Dreamhouse,Toy,Toy,991.6,115,6,UE,Levi's,The Levi's Barbie Dreamhouse by Levi's combines quality and innovation.
hhXK-2703,Adidas Atomic Habits,Books,Books,327.8,34,5,UE,Adidas,The Adidas Atomic Habits by Adidas combines quality and innovation.
Mtuk-8195,West Elm Wayfair Sofa,Furniture,Furniture,614.58,39,8,UE,West Elm,The West Elm Wayfair Sofa by West Elm combines quality and innovation.
cZWj-8202,Simon & Schuster OnePlus Nord,Smartphone,Smartphone,708.54,5,2,UE,Simon & Schuster,The Simon & Schuster OnePlus Nord by Simon & Schuster combines quality and innovation.
xFrt-7423,Anker Wayfair Sofa,Furniture,Furniture,847.36,59,6,IT,Anker,The Anker Wayfair Sofa by Anker combines quality and innovation.
BryG-0815,Random House Zara T-Shirt,Clothing,Clothing,834.89,83,3,IT,Random House,The Random House Zara T-Shirt by Random House combines quality and innovation.
rRdF-7105,Zara Levi's Jeans,Clothing,Clothing,956.09,88,3,IT,Zara,The Zara Levi's Jeans by Zara combines quality and innovation.
wcPQ-7209,Puma To Kill a Mockingbird,Books,Books,644.76,141,4,IT,Puma,The Puma To Kill a Mockingbird by Puma combines quality and innovation.
vtDt-6508,Bloomsbury Galaxy S22,Smartphone,Smartphone,930.02,82,14,IT,Bloomsbury,The Bloomsbury Galaxy S22 by Bloomsbury combines quality and innovation.
VuCU-5562,Playmobil IKEA MALM Bed,Furniture,Furniture,994.32,112,14,UE,Playmobil,The Playmobil IKEA MALM Bed by Playmobil combines quality and innovation.
IcMh-2032,CB2 IKEA MALM Bed,Furniture,Furniture,579.14,155,4,UE,CB2,The CB2 IKEA MALM Bed by CB2 combines quality and innovation.
myel-8528,Bloomsbury IKEA MALM Bed,Furniture,Furniture,840.71,27,2,UE,Bloomsbury,The Bloomsbury IKEA MALM Bed by Bloomsbury combines quality and innovation.
sTmt-8829,Pottery Barn IKEA MALM Bed,Furniture,Furniture,510.47,157,13,IT,Pottery Barn,The Pottery Barn IKEA MALM Bed by Pottery Barn combines quality and innovation.
ZkvT-2617,CB2 OnePlus Nord,Smartphone,Smartphone,291.97,95,13,UE,CB2,The CB2 OnePlus Nord by CB2 combines quality and innovation.
xblh-1260,Amazon NERF Blaster,Toy,Toy,572.69,101,3,IT,Amazon,The Amazon NERF Blaster by Amazon combines quality and innovation.
zcMH-6260,Mattel Bookshelf Unit,Furniture,Furniture,213.77,14,5,UE,Mattel,The Mattel Bookshelf Unit by Mattel combines quality and innovation.
gepV-8242,Apple The Silent Patient,Books,Books,204.6,100,2,UE,Apple,The Apple The Silent Patient by Apple combines quality and innovation.
UgxI-0758,Playmobil Levi's Jeans,Clothing,Clothing,813.26,178,11,IT,Playmobil,The Playmobil Levi's Jeans by Playmobil combines quality and innovation.
SzbC-1337,Logitech Bookshelf Unit,Furniture,Furniture,559.85,86,5,IT,Logitech,The Logitech Bookshelf Unit by Logitech combines quality and innovation.
AZZO-0265,West Elm The Silent Patient,Books,Books,678.86,177,6,IT,West Elm,The West Elm The Silent Patient by West Elm combines quality and innovation.
hkgi-2814,H&M Atomic Habits,Books,Books,332.5,186,1,UE,H&M,The H&M Atomic Habits by H&M combines quality and innovation.
KlJc-2627,Adidas Atomic Habits,Books,Books,616.59,166,9,IT,Adidas,The Adidas Atomic Habits by Adidas combines quality and innovation.
lfIC-0482,West Elm IKEA MALM Bed,Furniture,Furniture,53.16,58,2,IT,West Elm,The West Elm IKEA MALM Bed by West Elm combines quality and innovation.
HhEA-9423,HarperCollins iPhone 14,Smartphone,Smartphone,899.25,126,5,UE,HarperCollins,The HarperCollins iPhone 14 by HarperCollins combines quality and innovation.
OpOb-3588,Bose Pixel 7,Smartphone,Smartphone,520.42,190,6,UE,Bose,The Bose Pixel 7 by Bose combines quality and innovation.
VDhQ-1738,Zara Wayfair Sofa,Furniture,Furniture,859.1,94,1,IT,Zara,The Zara Wayfair Sofa by Zara combines quality and innovation.
MjrG-5907,Mattel To Kill a Mockingbird,Books,Books,861.24,15,2,IT,Mattel,The Mattel To Kill a Mockingbird by Mattel combines quality and innovation.
auLG-4271,Nike Atomic Habits,Books,Books,713.39,133,3,IT,Nike,The Nike Atomic Habits by Nike combines quality and innovation.
ltGt-7182,Lego Nike Hoodie,Clothing,Clothing,292.82,118,10,UE,Lego,The Lego Nike Hoodie by Lego combines quality and innovation.
GYCN-7417,Nike Atomic Habits,Books,Books,279.52,128,7,IT,Nike,The Nike Atomic Habits by Nike combines quality and innovation.
zIff-0286,Random House Levi's Jeans,Clothing,Clothing,704.16,48,5,UE,Random House,The Random House Levi's Jeans by Random House combines quality and innovation.
Ubxh-0688,Amazon Wayfair Sofa,Furniture,Furniture,301.75,41,13,UE,Amazon,The Amazon Wayfair Sofa by Amazon combines quality and innovation.
Gtnk-8088,HarperCollins Desk Lamp,Furniture,Furniture,826.81,31,12,UE,HarperCollins,The HarperCollins Desk Lamp by HarperCollins combines quality and innovation.
wfFL-9513,Random House Hot Wheels,Toy,Toy,577.05,190,11,IT,Random House,The Random House Hot Wheels by Random House combines quality and innovation.
OxKY-7725,Simon & Schuster Barbie Dreamhouse,Toy,Toy,701.81,159,6,IT,Simon & Schuster,The Simon & Schuster Barbie Dreamhouse by Simon & Schuster combines quality and innovation.
eURa-5173,IKEA Levi's Jeans,Clothing,Clothing,83.02,169,8,UE,IKEA,The IKEA Levi's Jeans by IKEA combines quality and innovation.
WeNX-7898,Bose Desk Lamp,Furniture,Furniture,220.46,181,14,UE,Bose,The Bose Desk Lamp by Bose combines quality and innovation.
Yikt-1288,Apple Nike Hoodie,Clothing,Clothing,768.75,117,8,UE,Apple,The Apple Nike Hoodie by Apple combines quality and innovation.
TFCF-5283,Levi's NERF Blaster,Toy,Toy,262.24,53,5,UE,Levi's,The Levi's NERF Blaster by Levi's combines quality and innovation.
HqPu-0504,Bloomsbury Lego City,Toy,Toy,320.84,65,5,UE,Bloomsbury,The Bloomsbury Lego City by Bloomsbury combines quality and innovation.
wHyy-8373,Sony To Kill a Mockingbird,Books,Books,380.13,150,5,UE,Sony,The Sony To Kill a Mockingbird by Sony combines quality and innovation.
pqTm-8268,Zara Zara T-Shirt,Clothing,Clothing,734.35,152,13,UE,Zara,The Zara Zara T-Shirt by Zara combines quality and innovation.
dUxv-3547,Anker Galaxy S22,Smartphone,Smartphone,835.14,30,5,IT,Anker,The Anker Galaxy S22 by Anker combines quality and innovation.
nXUA-2535,Levi's To Kill a Mockingbird,Books,Books,831.07,199,7,UE,Levi's,The Levi's To Kill a Mockingbird by Levi's combines quality and innovation.
Oyuz-9794,Pottery Barn NERF Blaster,Toy,Toy,766.25,89,2,IT,Pottery Barn,The Pottery Barn NERF Blaster by Pottery Barn combines quality and innovation.
